1807,3.0,2.0,2.0,,,,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,4.0,,3.0,4.0,4.0,4.0,5.0,5.0,,,5.0,4.0,3.0,4.0,,3.0,4.0,,5.0,5.0,,,,,,4.0,4.0,,5.0,5.0,,4.0,3.0,4.0,,4.0,4.0,4.0,,,5.0,4.0,5.0,,,,4.0,5.0,,,4.0,,,4.0,4.0,4.0,2.0,4.0,,,,5.0,,,3.0,4.0,5.0,,,3.0,,5.0,2.0,3.0,5.0,,1.0,3.0,4.0,,,5.0,4.0,,5.0,3.0,,,5.0,,3.0,2.0,,,5.0,4.0,,,,5.0,,4.0,2.0,1.0,,3.0,,,1.0,3.0,,,,5.0,,4.0,,,,,,,,3.0,,5.0,,5.0,,,3.0,,,,,
1812,,4.0,,,,3.0,4.0,,,,3.0,4.0,5.0,5.0,4.0,3.0,,4.0,2.0,3.0,4.0,,5.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0,,,4.0,4.0,2.0,5.0,3.0,4.0,4.0,,,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,,,4.0,,,5.0,4.0,,,5.0,,4.0,5.0,,4.0,4.0,5.0,4.0,5.0,,4.0,5.0,,,5.0,3.0,,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,,4.0,,4.0,,4.0,3.0,1.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,,3.0,,5.0,3.0,3.0,5.0,5.0,1.0,4.0,4.0,5.0,3.0,5.0,,1.0,3.0,5.0,,5.0,3.0,,,4.0,1.0,4.0,5.0,5.0,4.0,,,,5.0
1820,5.0,,4.0,,,4.0,5.0,4.0,5.0,,4.0,5.0,4.0,4.0,5.0,,,,,4.0,4.0,,3.0,5.0,5.0,3.0,,5.0,3.0,,3.0,,4.0,4.0,4.0,5.0,5.0,,,5.0,5.0,5.0,,,,,5.0,,5.0,5.0,4.0,,5.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,,5.0,,4.0,5.0,5.0,5.0,4.0,,5.0,4.0,5.0,,3.0,5.0,5.0,,,,4.0,,4.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,4.0,,,5.0,4.0,5.0,5.0,4.0,,,3.0,3.0,,5.0,,3.0,,,,,,4.0,1.0,,,4.0,,1.0,4.0,4.0,5.0,,5.0,5.0,5.0,5.0,4.0,3.0,,3.0,5.0,4.0,3.0,,,,5.0,5.0,,4.0,,,,4.0,
1828,,,4.0,4.0,3.0,5.0,5.0,4.0,,3.0,5.0,,4.0,5.0,3.0,,3.0,,,3.0,,5.0,,3.0,3.0,,,,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,,,,,,5.0,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,3.0,,,,3.0,,,4.0,,,4.0,3.0,4.0,,,,3.0,,,,4.0,,,,,,,4.0,3.0,,,5.0,,4.0,,,3.0,,4.0,3.0,3.0,3.0,3.0,,,,5.0,3.0,,5.0,,3.0,4.0,3.0,4.0,,,,,,,4.0,,,1.0,4.0,3.0,
1835,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,3.0,,5.0,5.0,5.0,4.0,5.0,,5.0,,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,3.0,,3.0,5.0,,5.0,5.0,5.0,,5.0,,5.0,5.0,5.0,4.0,5.0,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,4.0,5.0,,,5.0,5.0,,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,,,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,,5.0,,5.0,,3.0,,5.0,,5.0,,5.0,,,,,4.0
1836,5.0,5.0,,4.0,4.0,4.0,4.0,,5.0,4.0,4.0,,5.0,5.0,,4.0,3.0,3.0,,4.0,3.0,5.0,,4.0,4.0,,,5.0,5.0,,,,,5.0,5.0,,4.0,,5.0,3.0,4.0,5.0,5.0,,4.0,5.0,,5.0,5.0,,5.0,,5.0,,,,5.0,5.0,5.0,,5.0,,5.0,5.0,4.0,,5.0,5.0,5.0,,5.0,,,5.0,,5.0,2.0,,,5.0,5.0,3.0,5.0,,3.0,4.0,3.0,,,4.0,3.0,,4.0,,4.0,5.0,,,5.0,3.0,,,5.0,,5.0,4.0,5.0,5.0,,4.0,4.0,4.0,,3.0,5.0,,,4.0,,,5.0,4.0,,5.0,3.0,4.0,,5.0,5.0,4.0,5.0,5.0,,,5.0,5.0,4.0,,5.0,,5.0,5.0,,5.0,,,,,,
1837,,5.0,2.0,4.0,2.0,5.0,5.0,4.0,5.0,3.0,2.0,5.0,5.0,5.0,4.0,,2.0,4.0,4.0,4.0,4.0,5.0,5.0,,5.0,5.0,3.0,5.0,5.0,2.0,3.0,4.0,2.0,4.0,,5.0,5.0,,5.0,5.0,4.0,5.0,5.0,,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,3.0,,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,,5.0,,4.0,4.0,4.0,4.0,2.0,5.0,,5.0,3.0,5.0,4.0,5.0,5.0,4.0,,3.0,3.0,4.0,4.0,1.0,3.0,3.0,5.0,5.0,5.0,3.0,,5.0,4.0,2.0,4.0,4.0,,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,,4.0,4.0,,3.0,,3.0,4.0,4.0,,,3.0,,,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,3.0,5.0,4.0,,,3.0,,4.0,4.0,,4.0,3.0,2.0,3.0,3.0,4.0
1841,5.0,,3.0,3.0,3.0,5.0,3.0,,,,4.0,,5.0,5.0,5.0,,2.0,3.0,,4.0,4.0,4.0,,5.0,4.0,,,3.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,3.0,,,,,,,5.0,,,,3.0,,,1.0,,3.0,,,1.0,,,,,3.0,,4.0,2.0,,,,,,,5.0,,,,,4.0,,5.0,,,,4.0,3.0,3.0,,,2.0,1.0,1.0,4.0,2.0,,5.0,,,,5.0,,,5.0,,,5.0,5.0,4.0,1.0,4.0,,,,,2.0,,3.0,,,3.0,2.0
1842,5.0,4.0,4.0,5.0,4.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,,,5.0,5.0,,4.0,5.0,,5.0,5.0,,,,5.0,5.0,,5.0,5.0,5.0,5.0,,4.0,5.0,5.0,5.0,,5.0,,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,4.0,5.0,,,4.0,5.0,,,,,,,,4.0,4.0,4.0,,,4.0,,4.0,4.0,4.0,,4.0,4.0,4.0,,5.0,4.0,,5.0,5.0,4.0,4.0,,4.0,4.0,,,,5.0,,,5.0,5.0,5.0,4.0,5.0,5.0,,,,4.0,,,4.0,3.0,4.0,5.0,4.0,5.0,,4.0,5.0,,,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,,,5.0,5.0,3.0,5.0,3.0,5.0,4.0,3.0
1851,,,3.0,,,4.0,3.0,4.0,,,5.0,5.0,5.0,5.0,4.0,,,3.0,,3.0,2.0,5.0,5.0,,3.0,,,3.0,4.0,3.0,3.0,,3.0,4.0,4.0,,,1.0,5.0,4.0,3.0,,4.0,,,1.0,3.0,,,5.0,2.0,5.0,4.0,4.0,,5.0,,4.0,,,4.0,3.0,,,4.0,,,3.0,3.0,3.0,,,,,5.0,5.0,3.0,5.0,,3.0,,,,4.0,2.0,2.0,2.0,3.0,,4.0,,2.0,,,,,3.0,,,,3.0,2.0,5.0,,,3.0,,5.0,3.0,3.0,,,3.0,5.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,5.0,3.0,,5.0,4.0,3.0,4.0,,,3.0,,3.0,,,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0
1854,,,,,,,4.0,,,,4.0,5.0,,4.0,,,,,,,,4.0,,,,,,4.0,4.0,3.0,3.0,,3.0,4.0,,4.0,,3.0,,3.0,,,,,,,2.0,4.0,,4.0,,4.0,,3.0,,,4.0,3.0,,3.0,4.0,,,4.0,,,,,,,,,,,,4.0,3.0,,3.0,,,,,,,,,,3.0,4.0,3.0,,,3.0,,,3.0,,,,3.0,,5.0,,,,2.0,,4.0,4.0,5.0,,,4.0,,,,,3.0,2.0,,4.0,2.0,4.0,,3.0,,3.0,4.0,,,,3.0,4.0,3.0,4.0,,3.0,4.0,4.0,,,,,3.0,5.0,,,4.0,
1860,5.0,3.0,3.0,,,2.0,3.0,5.0,,,,5.0,5.0,3.0,4.0,,,4.0,4.0,4.0,5.0,4.0,5.0,,4.0,4.0,4.0,5.0,5.0,3.0,,5.0,5.0,5.0,4.0,5.0,4.0,,4.0,4.0,1.0,5.0,,,,5.0,4.0,,,5.0,4.0,5.0,3.0,,,4.0,4.0,4.0,,3.0,4.0,3.0,3.0,,4.0,,5.0,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,,,,,2.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,,4.0,4.0,3.0,5.0,4.0,4.0,,,,3.0,3.0,5.0,,,,,4.0,4.0,,4.0,4.0,3.0,4.0,,3.0,3.0,,,,,,,,4.0,3.0,,,3.0,4.0,,3.0,1.0,5.0,4.0,5.0,3.0,4.0,,4.0,2.0,,4.0,3.0,3.0,4.0,3.0,4.0,3.0,
1861,3.0,3.0,,4.0,,,4.0,4.0,,4.0,,4.0,4.0,4.0,4.0,,4.0,3.0,,4.0,,,4.0,,4.0,,3.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,,,,,,3.0,3.0,,3.0,3.0,4.0,3.0,,,4.0,4.0,4.0,,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,,5.0,4.0,3.0,4.0,4.0,4.0,4.0,,,3.0,,4.0,,,4.0,,,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,,4.0,3.0,3.0,4.0,,3.0,,3.0,2.0,3.0,4.0,4.0,,3.0,3.0,,3.0,4.0,4.0,3.0,,4.0,4.0,,3.0,,1.0,3.0,,,1.0,4.0,4.0,2.0,4.0,,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,,,3.0,3.0,4.0,5.0,,,4.0,2.0,4.0,3.0,3.0
1865,4.0,4.0,,2.0,4.0,,5.0,,3.0,4.0,,5.0,,3.0,4.0,5.0,3.0,,3.0,,,4.0,3.0,,,,,5.0,3.0,4.0,,,,4.0,,5.0,4.0,,,,,,4.0,,,,,,,5.0,,,,,,,,,,,4.0,,,,,3.0,,,3.0,,,,,,,5.0,,,,3.0,,5.0,4.0,,,,3.0,3.0,,5.0,5.0,,5.0,,4.0,,,,,,,,4.0,,,,5.0,3.0,,5.0,5.0,,,5.0,3.0,,,,,,,4.0,1.0,3.0,4.0,,,,5.0,,4.0,,,,4.0,,4.0,3.0,3.0,4.0,3.0,,,3.0,,3.0,5.0,,4.0,4.0
1866,4.0,,,,,,,5.0,,,5.0,5.0,,5.0,4.0,,,,,4.0,,5.0,,,5.0,,,5.0,4.0,3.0,4.0,,,,5.0,,,,,,4.0,,,,,4.0,,3.0,,5.0,4.0,5.0,,,,4.0,,,,,,,,,5.0,,,,,4.0,,,,4.0,,,5.0,,,,4.0,,5.0,,3.0,4.0,4.0,,,,4.0,,5.0,3.0,5.0,5.0,,5.0,3.0,,,,3.0,,,,,,,,,,5.0,5.0,,,,,4.0,,5.0,5.0,4.0,4.0,5.0,5.0,,4.0,5.0,,5.0,,,4.0,5.0,4.0,3.0,,5.0,3.0,4.0,,,4.0,,,5.0,,,
1870,3.0,,,3.0,3.0,,,5.0,,,,5.0,,,5.0,,,5.0,,,5.0,,,,3.0,,,4.0,,,,,5.0,,5.0,3.0,,,,5.0,,5.0,,,,,,,,5.0,5.0,,2.0,,,5.0,,2.0,,2.0,3.0,,,,5.0,,,2.0,5.0,5.0,,5.0,5.0,5.0,,,,3.0,4.0,,,,,,5.0,,4.0,,5.0,,5.0,,,,5.0,1.0,5.0,,,5.0,,,,,2.0,1.0,,,,,5.0,,,5.0,,,,3.0,,,,,,4.0,,3.0,5.0,,5.0,,4.0,,5.0,,,,,,,,,,,,5.0,,,,,
1871,4.0,,,5.0,,,,,,,4.0,4.0,,,,,,4.0,,3.0,3.0,,4.0,5.0,,,3.0,,,,,,,5.0,,,,,,4.0,,4.0,,,,,3.0,3.0,,4.0,5.0,4.0,,,,,,,,3.0,5.0,5.0,,5.0,5.0,,,,,5.0,5.0,3.0,5.0,4.0,,,,,4.0,,5.0,,,,,4.0,,,3.0,,4.0,,,,,4.0,3.0,,,3.0,,,5.0,,5.0,,3.0,5.0,3.0,,,2.0,5.0,,,,,,,2.0,4.0,,,5.0,,,,,5.0,3.0,5.0,,,3.0,5.0,,,,,,3.0,2.0,,4.0,,,,3.0,,
1873,3.0,4.0,5.0,,,,5.0,4.0,,4.0,,3.0,3.0,4.0,4.0,4.0,4.0,,5.0,4.0,4.0,,4.0,,4.0,4.0,3.0,,,4.0,4.0,,3.0,,,,,,,4.0,,3.0,,,,,,4.0,3.0,3.0,,4.0,,,,3.0,3.0,2.0,,3.0,,,3.0,,4.0,3.0,,,,4.0,,4.0,,5.0,,,4.0,,,3.0,,,3.0,,4.0,2.0,4.0,,4.0,4.0,,,4.0,4.0,5.0,,3.0,4.0,,4.0,3.0,3.0,4.0,3.0,4.0,,,,3.0,,4.0,3.0,3.0,5.0,,3.0,,3.0,,,,,,,5.0,,4.0,,1.0,,3.0,,,,,,4.0,3.0,,4.0,3.0,3.0,,,,4.0,4.0,4.0,4.0,
1875,5.0,4.0,,,4.0,,,4.0,,,,5.0,,,,5.0,,,4.0,,3.0,,4.0,,4.0,3.0,,,,4.0,,5.0,4.0,,5.0,5.0,5.0,4.0,5.0,,,3.0,,,,5.0,1.0,,,5.0,5.0,5.0,5.0,4.0,,5.0,,5.0,,4.0,,,,4.0,4.0,4.0,5.0,3.0,5.0,5.0,,5.0,4.0,4.0,4.0,,,4.0,,3.0,4.0,4.0,3.0,,3.0,4.0,4.0,,,4.0,4.0,2.0,,4.0,4.0,4.0,,,3.0,4.0,4.0,5.0,,4.0,,,4.0,,4.0,,5.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,,1.0,,3.0,4.0,3.0,3.0,3.0,,4.0,4.0,4.0,,3.0,4.0,2.0,4.0,,4.0,,5.0,,4.0,4.0,,,2.0,2.0,4.0,,2.0
1879,5.0,,3.0,5.0,,5.0,5.0,5.0,4.0,5.0,,5.0,5.0,5.0,,,,3.0,3.0,5.0,5.0,,3.0,5.0,5.0,5.0,,4.0,3.0,4.0,5.0,,5.0,5.0,,5.0,,,4.0,4.0,3.0,5.0,4.0,4.0,,4.0,,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,,5.0,,4.0,,3.0,5.0,,,4.0,4.0,,4.0,2.0,4.0,,4.0,5.0,,5.0,5.0,4.0,,,5.0,5.0,,,3.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,,4.0,4.0,5.0,,1.0,3.0,,2.0,,3.0,,,,,,,5.0,,5.0,,,,2.0,2.0,,,4.0,3.0,2.0,2.0,5.0,,4.0,5.0,5.0,,,,3.0,4.0,,,,,4.0,,,,5.0,4.0,,4.0,4.0
1880,5.0,,4.0,5.0,,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,,,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,,4.0,4.0,4.0,4.0,,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,,4.0,4.0,,3.0,4.0,4.0,5.0,,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0
1882,4.0,3.0,,,,,,,4.0,2.0,,5.0,4.0,3.0,2.0,,3.0,4.0,,5.0,2.0,,3.0,,4.0,2.0,,4.0,3.0,,4.0,3.0,2.0,5.0,,4.0,5.0,,4.0,4.0,4.0,,,,2.0,3.0,,5.0,5.0,5.0,,5.0,,5.0,4.0,5.0,,,,3.0,5.0,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,,,4.0,,4.0,,4.0,,2.0,3.0,,3.0,,4.0,4.0,,4.0,4.0,,,,,4.0,,,,,,4.0,,,,,,4.0,1.0,3.0,,4.0,,5.0,4.0,,,4.0,,2.0,4.0,,,,,,,,4.0,,4.0,,3.0,,,2.0,4.0,,4.0,,,,4.0,4.0,,,,4.0,3.0,,3.0
1883,3.0,3.0,3.0,4.0,4.0,,,,,,,,4.0,4.0,,4.0,,2.0,2.0,,,5.0,4.0,3.0,,1.0,,,5.0,,,,,,,5.0,,4.0,,,4.0,,,,4.0,,,3.0,,,,,,,,3.0,4.0,,,3.0,,,,2.0,,5.0,,3.0,3.0,3.0,,,4.0,3.0,,4.0,,,,4.0,3.0,,,,,,,,,2.0,,,4.0,3.0,,,,,3.0,4.0,,,,2.0,,4.0,,5.0,3.0,,3.0,3.0,,,,,,4.0,,,4.0,,,3.0,,2.0,3.0,4.0,,,4.0,,,,,5.0,5.0,,,,4.0,,,,,,,3.0,,
1884,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,5.0,5.0,,3.0,5.0,4.0,4.0,5.0,4.0,5.0,,5.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,2.0,3.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,,1.0,3.0,3.0,3.0,3.0,4.0,4.0,,3.0,4.0,5.0,,,4.0,,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,,,,,5.0,5.0,3.0,2.0,5.0,3.0,3.0,4.0,,4.0,,,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,3.0,4.0,3.0,4.0,4.0,3.0,4.0,,4.0,5.0,4.0,4.0,3.0,4.0,,4.0,,3.0
1889,,3.0,3.0,,3.0,3.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,,2.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,,4.0,,2.0,3.0,4.0,4.0,5.0,,3.0,5.0,,4.0,5.0,3.0,,4.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,,5.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,4.0,2.0,,3.0,2.0,3.0,3.0,4.0,3.0,5.0,,,3.0,2.0,,4.0,4.0,3.0,,5.0,3.0,5.0,2.0,4.0,4.0,4.0,5.0,2.0,,4.0,4.0,3.0,4.0,,5.0,,,3.0,5.0,4.0,5.0,4.0,3.0,4.0,,3.0,,3.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,3.0,2.0,,2.0,,3.0,4.0,,4.0,3.0,4.0,4.0,3.0,4.0,,3.0,4.0
1890,4.0,,,1.0,,,,4.0,,,,5.0,3.0,4.0,,,,,,4.0,,4.0,3.0,2.0,4.0,4.0,,,5.0,,,,,5.0,4.0,5.0,3.0,5.0,4.0,3.0,,,,5.0,,3.0,,,4.0,4.0,,4.0,3.0,4.0,4.0,4.0,5.0,3.0,,4.0,5.0,,,5.0,4.0,3.0,4.0,2.0,4.0,1.0,,4.0,4.0,4.0,,,,,2.0,,,,,3.0,,,,,,5.0,5.0,,,,,,,,,3.0,,,4.0,,,,,,4.0,,4.0,,3.0,4.0,,4.0,3.0,4.0,,,,,,3.0,,,4.0,,,4.0,,,2.0,4.0,,4.0,,5.0,,,4.0,,4.0,,,3.0,,3.0,,
1891,,,3.0,4.0,,,,4.0,,3.0,5.0,4.0,5.0,5.0,,,,,2.0,,4.0,5.0,4.0,,,5.0,,5.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,,,3.0,4.0,,,5.0,4.0,2.0,3.0,,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,,,5.0,,,4.0,5.0,,5.0,4.0,,4.0,,4.0,,,4.0,,,2.0,,,3.0,,4.0,3.0,4.0,,4.0,4.0,,4.0,,3.0,4.0,,,,,,,,3.0,,4.0,,,3.0,,4.0,4.0,,,3.0,4.0,4.0,,4.0,3.0,3.0,4.0,3.0,,4.0,4.0,,,,,,4.0,3.0,,4.0,3.0,5.0,,4.0,4.0,4.0,,,,,,,4.0,,,3.0,4.0,
1897,4.0,5.0,,5.0,,,5.0,,3.0,5.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,5.0,4.0,,,,,4.0,5.0,,,3.0,,4.0,4.0,5.0,,,4.0,4.0,4.0,5.0,,,5.0,4.0,,4.0,4.0,4.0,5.0,4.0,,4.0,4.0,3.0,3.0,,3.0,,4.0,,5.0,5.0,,4.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,,3.0,,3.0,3.0,,3.0,4.0,,,,,,,4.0,5.0,5.0,,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,4.0,5.0,4.0,,2.0,2.0,2.0,4.0,,,,4.0,5.0,4.0,,,3.0,4.0,,,4.0,5.0,4.0,4.0,,5.0,,4.0,,,5.0,4.0,3.0,,3.0,4.0,4.0,4.0,,5.0,4.0,,,,4.0,,3.0
1899,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,,4.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,,4.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,5.0,5.0,4.0,4.0,,,4.0,,3.0,5.0,3.0,4.0,4.0,,4.0,3.0,,,,,,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,,4.0,4.0,3.0,4.0,,4.0,,,5.0,4.0,4.0,,,3.0,,,,
1902,,4.0,5.0,,,5.0,5.0,4.0,4.0,,,,,,,,,5.0,5.0,4.0,5.0,,,,5.0,,,5.0,5.0,4.0,4.0,,4.0,,,,,,4.0,5.0,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,3.0,5.0,4.0,,,,,,,4.0,5.0,5.0,4.0,4.0,4.0,4.0,,5.0,,,,,,,,,,4.0,5.0,,,,,,,,,,,5.0,,4.0,,,,4.0,,4.0,4.0,,5.0,,,,5.0,4.0,,,,,,,5.0,4.0,4.0,,4.0,,,4.0,,4.0,,4.0,,4.0
1903,4.0,4.0,,5.0,,4.0,5.0,3.0,4.0,,,5.0,4.0,3.0,,,,4.0,,3.0,,,,4.0,4.0,3.0,,4.0,5.0,,,5.0,,5.0,4.0,5.0,5.0,,5.0,,,,,4.0,3.0,5.0,,5.0,,5.0,4.0,5.0,5.0,,4.0,4.0,4.0,5.0,4.0,,5.0,,,4.0,5.0,5.0,4.0,3.0,5.0,,5.0,4.0,4.0,4.0,,,4.0,3.0,4.0,4.0,,,,4.0,,,5.0,,,4.0,,4.0,,,,,,,,,,4.0,3.0,4.0,5.0,,,1.0,,4.0,3.0,,,5.0,4.0,,,,,2.0,4.0,,,4.0,5.0,,3.0,,3.0,4.0,,,,3.0,5.0,,,,,,,,,,,,,3.0,,
1904,5.0,,3.0,,3.0,2.0,4.0,5.0,,5.0,,5.0,2.0,,5.0,,3.0,4.0,4.0,4.0,5.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,5.0,5.0,,,5.0,3.0,4.0,4.0,3.0,4.0,,,,5.0,4.0,5.0,,5.0,5.0,5.0,3.0,,,5.0,4.0,4.0,3.0,,,4.0,,,5.0,,,4.0,,4.0,4.0,4.0,,3.0,,,3.0,3.0,5.0,2.0,4.0,,,4.0,,4.0,4.0,4.0,4.0,,,2.0,4.0,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,,,4.0,,,4.0,,5.0,,5.0,5.0,,,3.0,3.0,,2.0,4.0,4.0,,4.0,4.0,4.0,3.0,4.0,,3.0,3.0,,4.0,,,1.0,,3.0,5.0,4.0,,4.0,,,3.0,,
1912,4.0,,4.0,4.0,3.0,2.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,,3.0,,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,,4.0,1.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,,4.0,3.0,2.0,3.0,4.0,1.0,5.0,2.0,,4.0,2.0,3.0,4.0,,,4.0,1.0,3.0,5.0,3.0,1.0,,4.0,1.0,1.0,1.0,,2.0,1.0,4.0,4.0,,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,,,3.0,4.0,5.0,3.0,2.0,3.0,,4.0,1.0,4.0,2.0,3.0,,,,4.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,,3.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,,
