1517,4.0,,,,,,,4.0,,,,,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,4.0,,,,,,,,,,,5.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,3.0,,,,,,4.0,,,,,,,,,,,3.0,,3.0,,,,,,3.0,3.0,,,,,,,,5.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,,,,,,,,,,,,,5.0,,,,,,,,,,4.0,,,,5.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,5.0,,,5.0,,,5.0,,5.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,4.0,,,,
1519,,,,,,,,3.0,2.0,,,1.0,3.0,5.0,,3.0,,,,,,,,,2.0,4.0,4.0,,,2.0,,,5.0,,,5.0,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,3.0,3.0,,,5.0,,,4.0,,3.0,,,,,,,5.0,,,,,,,,,5.0,,,,5.0,,,,,,,,,,,,3.0,,,4.0,,,,,,,,,,,4.0,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,5.0,,,,3.0,,,5.0,,,3.0,2.0,1.0,,2.0,,2.0,1.0,4.0,4.0,,5.0,,5.0,5.0,,,,,,,,5.0,4.0,,,,2.0,4.0,,,,,,,,,,,,2.0,,,,,,,,
1520,,,,,,,,,5.0,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,4.0,,,,,,,3.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
1521,,,,3.0,,,1.0,3.0,,,,,,4.0,,5.0,,,,,,,,4.0,,3.0,,,,,,,4.0,,,4.0,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,3.0,,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1522,,,,3.0,,,,,,,,,5.0,,,,,,,,,,,,3.0,,4.0,,,5.0,,,,,,,,,,4.0,,,,,,,,,,5.0,,,,,,,,,4.0,,4.0,,,5.0,,,4.0,5.0,,3.0,,4.0,,,5.0,,,,,,4.0,,,,,,,4.0,,,,,,,,,,,3.0,3.0,,,,,,4.0,,,,,,4.0,,,,,,3.0,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,5.0,4.0,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,3.0,,,4.0,3.0,,,,,,,4.0,,,,,,,,,,5.0,,4.0,,,,3.0,4.0,,,,
1523,,,,,4.0,,,,5.0,,,,4.0,,,,,,,,,3.0,,4.0,,,,,,3.0,,2.0,,,,,,,,,,5.0,,,,,,,,,3.0,,5.0,4.0,,,,,,,,5.0,,5.0,3.0,5.0,4.0,,,4.0,,4.0,,5.0,5.0,4.0,,,5.0,4.0,5.0,,,,,4.0,,,4.0,5.0,3.0,4.0,3.0,,,,,,,,,3.0,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,5.0,4.0,,,4.0,,,,4.0,,,,,,3.0,,,,3.0,,,,,,,,4.0,3.0,,,,,,,,,,,,3.0,,,5.0,,4.0,2.0,,4.0,,,,4.0,,,,,,,,,,,,,,1.0,5.0,,,,,,,,3.0,3.0,,,,
1524,,,,,3.0,5.0,5.0,,5.0,,,,5.0,5.0,,,,5.0,,5.0,,,4.0,,5.0,,,,5.0,,,5.0,5.0,5.0,5.0,,4.0,,3.0,,,,5.0,,,,4.0,,,,,,,4.0,,5.0,,,4.0,5.0,,,,5.0,,5.0,,,5.0,5.0,,,,,,,,,,,4.0,,,,5.0,,,5.0,,,5.0,,,4.0,,,,,,,4.0,,,5.0,,,,4.0,3.0,4.0,,,,,,4.0,,,,,5.0,5.0,,5.0,,,5.0,,,,,,,4.0,,5.0,,5.0,,4.0,4.0,,,4.0,,,,,,5.0,,,3.0,,5.0,,3.0,4.0,4.0,,4.0,,,,5.0,5.0,5.0,5.0,,,4.0,4.0,5.0,5.0,,,4.0,,5.0,1.0,,4.0,,,5.0,,,,,,,4.0,,,,,4.0,,5.0,5.0,,,,1.0,5.0,4.0,5.0
1525,4.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,3.0,,,,,4.0,,3.0,,,,,,4.0,,,4.0,,4.0,,4.0,,,4.0,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,,4.0,,4.0,,,,4.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,3.0,,,,,,5.0,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,3.0,,5.0,,3.0,,,,,,,,,,,,4.0,,,,,,,4.0,,,
1526,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,,,,,,,,5.0,4.0,,,4.0,4.0,,,4.0,,,,,,,3.0,,,4.0,4.0,,,,,,3.0,,,,3.0,,,,,4.0,3.0,,,,,,,,,,4.0,,,,,,,,,4.0,3.0,4.0,,,,4.0,5.0,4.0,5.0,4.0,,,3.0,,2.0,,,,4.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,3.0,,,,,,4.0,,,,3.0,,,,,3.0,,,,,,,,4.0,,,,,,,,,5.0,,,4.0,,4.0,,,,3.0,,2.0,3.0,
1528,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,3.0,5.0,,5.0,,5.0,,,,5.0,,4.0,5.0,,,5.0,,,,,5.0,,,,4.0,,,,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,4.0,,,,,,,,,,,,5.0,,4.0,,,5.0,,5.0,,,,,,,,,3.0,5.0,4.0,5.0,5.0,,,,5.0,5.0,,,,5.0,,,5.0,3.0,4.0,,,3.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,
1529,,,,,,,,,,3.0,,,,,,,4.0,,,,,,3.0,,4.0,,,,,,4.0,,,,,,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,4.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,5.0,5.0,3.0,5.0,,4.0,3.0,,4.0,4.0,4.0,4.0,4.0,5.0,5.0,,4.0,4.0,4.0,4.0,4.0,,3.0,5.0,4.0,,,5.0,,,4.0,,,,5.0,,4.0,5.0,,5.0,4.0,5.0,4.0,5.0,,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,,5.0,4.0,5.0,,4.0,,4.0,5.0,5.0,,4.0,5.0,,4.0,,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,,,3.0,4.0,2.0,3.0,4.0,4.0,3.0,5.0,,4.0,4.0,4.0,4.0,5.0,,,2.0,4.0,3.0,,4.0,,3.0,4.0,4.0,3.0,4.0,5.0,3.0,,4.0,,,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,,,,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,,4.0,,,,4.0,4.0,5.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,,,4.0,4.0,,4.0,3.0,,4.0,,3.0,4.0,4.0,,4.0,4.0,,2.0,5.0,4.0,3.0,4.0,,4.0,4.0
1531,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,4.0,,,,,,,,,,
1532,5.0,,5.0,2.0,,4.0,,,5.0,5.0,,5.0,,5.0,,5.0,,4.0,,,5.0,,,,,5.0,,,,,,,5.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,5.0,,,,,,,,4.0,,,,,,,,5.0,,,,,,,,,4.0,,,,,,,,,,5.0,,,,,,1.0,,,,,5.0,,5.0,,,,5.0,,5.0,1.0,,,,,,,,,,5.0,,,,,,,,5.0,5.0,5.0,,5.0,5.0,,,,,,,2.0,,,,,,,,5.0,4.0,5.0,,,,,,,5.0,5.0,,,,,,,5.0,,5.0,,5.0,,,5.0,5.0,,,,1.0,,,,,,,,,,,,,,
1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,4.0,,3.0,,,,5.0,5.0,3.0,,,,3.0,,,,3.0,,,3.0,,,,,,5.0,4.0,,,,,4.0,,,,,,,5.0,5.0,,,,,5.0,,4.0
1534,,,,,,,,,,,5.0,,,,,,,,,,,,,,,5.0,,,,,,,4.0,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,
1535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,3.0,,,,,,,,,,,,,,,,5.0,,2.0,,,,,,,,,5.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,5.0,1.0,,,,,,5.0,,,,,,
1536,,,,,,,,,,,,,,,,,,5.0,,,,,,,,5.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,4.0,,,,,5.0,,,,5.0,4.0,,4.0,,,,,,,5.0,,,,,,,,,,,,5.0,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,4.0,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,
1537,,,,,,,,,5.0,,,,,,,,,,,,,,,,4.0,,,,,5.0,,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,,,,,,,3.0,,,,,,,,,,,,4.0,,,4.0,,,,,4.0,3.0,
1538,4.0,,,,,4.0,,,,,,4.0,4.0,,4.0,,,4.0,,,3.0,,,,,,,,4.0,,,,,,4.0,5.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,4.0,4.0,4.0,,,,,,,,4.0,,,,5.0,,,,,,5.0,,,,4.0,5.0,,,,,5.0,,,,,,,,5.0,,,,,,,3.0,,4.0,4.0,,,,,,,,,,4.0,,3.0,,3.0,5.0,,,3.0,5.0,,4.0,,,,,5.0,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,,5.0,,,,,,
1539,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,,,,,,,,,,,,,4.0,,,,,,,3.0,3.0,,,,,,4.0,,,,,,,,,,,,,,,,,,5.0,4.0,4.0,4.0,,,4.0,4.0,4.0,3.0,3.0,,3.0,,4.0,,,,,4.0,4.0,5.0,4.0,,,,,,,4.0,,,4.0,4.0,,,4.0,4.0,,4.0,,,,,,5.0,4.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,4.0,,4.0,,,,,,,4.0,,3.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,4.0,,4.0,4.0,4.0,,,,3.0,,5.0,4.0,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,
1541,,,,,,,,,,,,,,4.0,,5.0,,,,,,,,,,3.0,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,5.0,5.0,,,,,,,,,,5.0,,,,,,5.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,
1542,4.0,4.0,3.0,5.0,5.0,3.0,,5.0,5.0,,4.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,2.0,4.0,3.0,5.0,,4.0,5.0,5.0,,,4.0,5.0,,4.0,5.0,4.0,,4.0,4.0,5.0,4.0,,4.0,,,,,,,,,,,,4.0,,,2.0,5.0,,,4.0,5.0,,,5.0,,5.0,,,,5.0,,,,,,4.0,5.0,,,,4.0,5.0,,,,,4.0,,,,5.0,,,3.0,,,,,,,3.0,,,5.0,,5.0,,5.0,3.0,2.0,3.0,4.0,5.0,2.0,5.0,5.0,,3.0,4.0,,4.0,,5.0,,,4.0,2.0,,4.0,2.0,,4.0,,,3.0,5.0,4.0,4.0,,5.0,,4.0,5.0,,,4.0,,4.0,,,,,,,5.0,3.0,4.0,4.0,4.0,,4.0,,3.0,,4.0,4.0,4.0,,,,4.0,,4.0,,3.0,4.0,4.0,,5.0,,,,,,,,,,4.0,4.0,,,,,,4.0,,4.0,5.0,2.0,,,,,,4.0,
1543,3.0,,,,4.0,,,3.0,,,,5.0,,,4.0,,3.0,3.0,,5.0,,2.0,5.0,4.0,5.0,,,4.0,3.0,,,,,,,3.0,2.0,5.0,3.0,,,,,,,,,,,2.0,,,4.0,,4.0,4.0,,,,,3.0,,,,,,,,,,,4.0,,,,,,,,,3.0,,,,,,,,,4.0,,,,4.0,,,3.0,,,,,,3.0,,4.0,,,,3.0,4.0,5.0,3.0,,3.0,5.0,5.0,,,,4.0,,,,1.0,4.0,,5.0,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,,,,,1.0,,4.0,5.0,,,,,4.0,4.0,4.0,1.0,3.0,5.0,4.0,,,,5.0,,4.0,,,,,,,4.0,4.0,4.0,,4.0,,,,3.0,,,3.0,,,,3.0,,3.0,,,,,3.0,5.0,3.0,
1544,,,,4.0,,,,,4.0,,,4.0,5.0,,,,,,,,,,,,5.0,,4.0,,,5.0,,,,,,,,,,4.0,,5.0,,,,,,,,5.0,,,,,,,,,5.0,,5.0,,,5.0,,,5.0,4.0,,4.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,5.0,,,5.0,5.0,5.0,,,,,,,,,,3.0,,4.0,5.0,,,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,5.0,,,2.0,,5.0,4.0,,,,,5.0,,,5.0,4.0,4.0,5.0,5.0,4.0,5.0,,,5.0,,4.0,,3.0,,4.0,4.0,5.0,4.0,4.0,,4.0,5.0,5.0,,,,,4.0,,,,5.0,4.0,3.0,4.0,4.0,,,4.0,4.0,4.0,4.0,4.0
1545,3.0,,,2.0,,,,,3.0,5.0,,,4.0,2.0,,3.0,,2.0,3.0,,,,,2.0,3.0,3.0,4.0,,,3.0,4.0,,,,,,,,,3.0,1.0,,4.0,4.0,4.0,2.0,5.0,2.0,5.0,2.0,4.0,,2.0,3.0,,,,3.0,3.0,,,3.0,,4.0,3.0,4.0,3.0,3.0,3.0,3.0,,4.0,,,,4.0,3.0,5.0,3.0,4.0,4.0,,,,,3.0,,3.0,3.0,4.0,3.0,,,,2.0,,,2.0,3.0,2.0,,4.0,,,4.0,3.0,,,,,,,,,,4.0,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,3.0,3.0,4.0,3.0,,,,3.0,,,,,,,,3.0,,,4.0,,,,4.0,2.0,,,2.0,3.0,,5.0,,,,,,,,,,,,3.0,,,3.0,,2.0,3.0,,3.0,3.0,,3.0,,,3.0
1546,5.0,5.0,2.0,,5.0,,4.0,5.0,5.0,,,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,5.0,3.0,1.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,,4.0,5.0,,,,,,,,,,,,4.0,5.0,,4.0,,5.0,,,5.0,,5.0,4.0,,,,,,2.0,,,5.0,,4.0,,,,5.0,,,,,,4.0,4.0,4.0,5.0,5.0,,4.0,5.0,5.0,,4.0,4.0,,,,3.0,,,5.0,5.0,4.0,3.0,2.0,1.0,1.0,,5.0,,3.0,5.0,5.0,5.0,,,4.0,,4.0,5.0,3.0,5.0,5.0,,3.0,,4.0,5.0,4.0,4.0,,,5.0,,4.0,3.0,,4.0,5.0,5.0,,5.0,5.0,5.0,4.0,3.0,5.0,4.0,,,,5.0,4.0,,4.0,,,,,,,,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,,5.0,5.0,,,,,3.0,,5.0,5.0,,,,3.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,,4.0,,5.0,,5.0,,,4.0,3.0,,
1547,,,,,,,,,2.0,,,,3.0,3.0,,5.0,,,,,,,,,3.0,5.0,,,,,,,2.0,,5.0,2.0,,,,4.0,,,,3.0,,,5.0,3.0,5.0,2.0,5.0,,4.0,,,,,,5.0,,,,4.0,,,4.0,,3.0,,3.0,,,4.0,,,,,4.0,,3.0,4.0,,5.0,,4.0,,5.0,,,,,,,4.0,,5.0,,,2.0,,,3.0,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,4.0,,,,5.0,,,,,,,,,,,,,,,5.0,4.0,,,,4.0,,,,,5.0,,,2.0,,,,,,,,,,4.0,,,,,5.0,2.0,,4.0,,,,,1.0,,,,,5.0,4.0,,,,4.0,5.0,5.0,,,,,,,2.0,,,,,2.0,,
1548,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,4.0,,,,,4.0,,,4.0,5.0,1.0,4.0,5.0,,,,,5.0,4.0,,,,,,4.0,,3.0,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,,4.0
1549,,,,,,,,,2.0,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,,,,5.0,,,,,,,,,,,4.0,,,,,,,,,,
1550,,,,,,,,,3.0,,4.0,,,,,4.0,,,,,,,,,,4.0,,,,3.0,,,5.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,4.0,,,,,5.0,,,,,,,,4.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
1551,,1.0,,,,4.0,4.0,5.0,,4.0,,,3.0,5.0,,,,,3.0,,,4.0,,,,5.0,,,,,,,4.0,,,,,,,4.0,,5.0,5.0,5.0,5.0,4.0,,,,,,,,4.0,4.0,5.0,,,5.0,,,,5.0,,,5.0,,4.0,5.0,,4.0,,4.0,,4.0,5.0,5.0,5.0,,,,,5.0,5.0,,,,,3.0,,,,3.0,,,,,,,,,,,4.0,4.0,,4.0,,,,,,,,,5.0,,,4.0,,,,,2.0,4.0,,,,5.0,,,,,,,4.0,,,,,,,,,,4.0,,,,,,,,,4.0,4.0,,,,,,,,,,5.0,,3.0,,5.0,,,3.0,4.0,,,5.0,,,,5.0,,,3.0,,,2.0,,,,5.0,2.0,,,,,,,2.0,,,,,,,,3.0
1552,4.0,,4.0,3.0,5.0,,5.0,5.0,5.0,,,4.0,,5.0,,5.0,4.0,5.0,4.0,,,5.0,,4.0,3.0,5.0,,,5.0,5.0,5.0,3.0,5.0,4.0,,5.0,3.0,4.0,,,2.0,,,,,,,,,,,,,,,4.0,,5.0,5.0,,,,5.0,4.0,3.0,,,,,,5.0,,,2.0,,,5.0,,5.0,,,5.0,,,,4.0,5.0,4.0,,4.0,,,,4.0,4.0,,,,,,,,,,3.0,3.0,4.0,3.0,,,4.0,5.0,3.0,3.0,4.0,5.0,4.0,,5.0,5.0,,,5.0,,,5.0,,4.0,,5.0,,3.0,,,2.0,4.0,,4.0,3.0,,2.0,3.0,,5.0,,,,4.0,4.0,5.0,3.0,3.0,,,4.0,5.0,,3.0,,,,,,,,,3.0,,,1.0,5.0,,5.0,5.0,4.0,3.0,,,,,5.0,,5.0,,,4.0,3.0,,5.0,4.0,3.0,,4.0,,4.0,,,,,,,,,,,,
1553,,,,,5.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,3.0,,,5.0,,4.0,,,,,4.0,,,5.0,,,5.0,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,,,4.0,,,3.0,,,,,,,,,,,5.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,3.0,,,,,,
1554,,,,,,,,,,,,,,,,,,,4.0,,,5.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,3.0,,3.0,,,,,,,,,5.0,,,3.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
1555,5.0,,,,,,,5.0,5.0,,,5.0,,5.0,,5.0,,,,,,,,,,5.0,4.0,,,4.0,,,,,,,,,,5.0,,,,,,,,5.0,5.0,3.0,,,,,,,,,,,,,,5.0,,5.0,,5.0,,,5.0,,4.0,,,5.0,5.0,,,,,,5.0,5.0,,,,5.0,,,,,,4.0,,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,,,5.0,,,,,4.0,,,,,,,,,,4.0,,5.0,5.0,,,,,,5.0,5.0,,,,,4.0,,2.0,,4.0,4.0,,3.0,,,,5.0,,,,,1.0,,,3.0,,,5.0,,,,,,,,4.0,,,,,,,,,,,,,,,,
1556,5.0,1.0,,3.0,2.0,,,5.0,4.0,,4.0,2.0,4.0,,,4.0,,,,3.0,2.0,2.0,3.0,4.0,4.0,5.0,,,4.0,,,,,4.0,,4.0,5.0,3.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,,4.0,,5.0,2.0,,2.0,,3.0,,,4.0,,3.0,3.0,,2.0,4.0,3.0,4.0,4.0,,3.0,4.0,3.0,,,,1.0,5.0,,,,,5.0,,,2.0,,,,4.0,4.0,,,3.0,,3.0,,,,,,,,,,3.0,,,3.0,,,,3.0,3.0,5.0,3.0,4.0,4.0,4.0,,,,2.0,,4.0,4.0,,,,2.0,,3.0,,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,,2.0,,,4.0,,,,5.0,3.0,,,,,,,5.0,,,2.0,,,1.0,5.0,,,,,3.0,4.0,1.0,1.0,3.0,3.0,,4.0,,3.0,4.0,,3.0,3.0,3.0,,4.0,3.0,4.0,,5.0,,,3.0,,,,3.0,3.0,,,,4.0,3.0,,,,5.0,4.0,,3.0
1557,,,,,,,,,5.0,,,,4.0,,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,5.0,,4.0,,,,,,,,,,,,5.0,,,,,2.0,,5.0,,,,5.0,,,5.0,,,5.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,,,,,,,,,5.0,,,,5.0,,,,,,,,,,,,4.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,5.0,5.0,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,2.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,4.0
